Order_ID,Order_Date,Region_ID,Region,State,City,Product_ID,Category,Product,Quantity,Sales_Amount,Year,Quarter,Quarter_Start
ORD0471,2024-03-28,R02,South,Kerala,Kochi,P008,Furniture,Office Desk,3.0,50951.56,2024,2024Q1,2024-01-01
ORD0506,2024-03-28,R03,East,Jharkhand,Ranchi,P002,Technology,Smartphone,1.0,24056.54,2024,2024Q1,2024-01-01
ORD0610,2024-03-28,R03,East,West Bengal,Kolkata,P008,Furniture,Office Desk,4.0,55663.29,2024,2024Q1,2024-01-01
ORD0411,2024-03-29,R04,West,Goa,Panaji,P002,Technology,Smartphone,4.0,114201.21,2024,2024Q1,2024-01-01
ORD0164,2024-03-30,R03,East,Odisha,Bhubaneswar,P003,Technology,Tablet,6.0,116016.15,2024,2024Q1,2024-01-01
ORD0186,2024-03-30,R01,North,Haryana,Gurugram,P002,Technology,Smartphone,7.0,179982.23,2024,2024Q1,2024-01-01
ORD0344,2024-03-30,R02,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook,7.0,2473.37,2024,2024Q1,2024-01-01
ORD0499,2024-03-31,R02,South,Karnataka,Bengaluru,P001,Technology,Laptop,4.0,34963.75,2024,2024Q1,2024-01-01
ORD0527,2024-03-31,R03,East,West Bengal,Kolkata,P009,Furniture,Bookshelf,5.0,35230.16,2024,2024Q1,2024-01-01
ORD0433,2024-04-01,R01,North,Uttar Pradesh,Lucknow,P005,Technology,Keyboard,7.0,14963.62,2024,2024Q2,2024-04-01
ORD0021,2024-04-03,R03,East,Odisha,Bhubaneswar,P005,Technology,Keyboard,6.0,11634.24,2024,2024Q2,2024-04-01
ORD0887,2024-04-07,R02,South,Kerala,Kochi,P006,Technology,Printer,4.0,56645.82,2024,2024Q2,2024-04-01
ORD0926,2024-04-07,R04,West,Maharashtra,Mumbai,P003,Technology,Tablet,5.0,114820.62,2024,2024Q2,2024-04-01
ORD0366,2024-04-08,R04,West,Maharashtra,Mumbai,P007,Furniture,Office Chair,2.0,17358.3,2024,2024Q2,2024-04-01
ORD0992,2024-04-08,R02,South,Karnataka,Bengaluru,P002,Technology,Smartphone,4.0,105953.62,2024,2024Q2,2024-04-01
ORD0293,2024-04-09,R04,West,Maharashtra,Mumbai,P002,Technology,Smartphone,3.0,88663.4,2024,2024Q2,2024-04-01
ORD0167,2024-04-10,R02,South,Karnataka,Bengaluru,P009,Furniture,Bookshelf,6.0,47592.73,2024,2024Q2,2024-04-01
ORD0459,2024-04-11,R02,South,Kerala,Kochi,P003,Technology,Tablet,2.0,41007.67,2024,2024Q2,2024-04-01
ORD0180,2024-04-13,R03,East,Odisha,Bhubaneswar,P002,Technology,Smartphone,5.0,128691.7,2024,2024Q2,2024-04-01
ORD0218,2024-04-17,R01,North,Delhi,New Delhi,P003,Technology,Tablet,6.0,112112.51,2024,2024Q2,2024-04-01
ORD0397,2024-04-18,R03,East,Bihar,Patna,P012,Office Supplies,File Folder,3.0,457.2,2024,2024Q2,2024-04-01
ORD0001,2024-04-19,R04,West,Rajasthan,Jaipur,P006,Technology,Printer,7.0,91584.42,2024,2024Q2,2024-04-01
ORD0078,2024-04-20,R02,South,Tamil Nadu,Chennai,P002,Technology,Smartphone,4.0,112405.02,2024,2024Q2,2024-04-01
ORD0340,2024-04-20,R02,South,Kerala,Kochi,P006,Technology,Printer,5.0,59198.6,2024,2024Q2,2024-04-01
ORD0416,2024-04-20,R01,North,Uttar Pradesh,Lucknow,P008,Furniture,Office Desk,6.0,77265.31,2024,2024Q2,2024-04-01
ORD0997,2024-04-20,R02,South,Tamil Nadu,Chennai,P001,Technology,Laptop,2.0,131913.32,2024,2024Q2,2024-04-01
ORD0333,2024-04-21,R02,South,Kerala,Kochi,P002,Technology,Smartphone,6.0,171588.63,2024,2024Q2,2024-04-01
ORD0408,2024-04-22,R01,North,Punjab,Ludhiana,P005,Technology,Keyboard,4.0,10224.8,2024,2024Q2,2024-04-01
ORD0487,2024-04-22,R04,West,Rajasthan,Jaipur,P012,Office Supplies,File Folder,2.0,395.08,2024,2024Q2,2024-04-01
ORD0596,2024-04-23,R04,West,Maharashtra,Mumbai,P003,Technology,Tablet,2.0,39429.44,2024,2024Q2,2024-04-01
ORD0829,2024-04-23,R03,East,Jharkhand,Ranchi,P008,Furniture,Office Desk,3.0,32923.12,2024,2024Q2,2024-04-01
ORD0321,2024-04-26,R02,South,Kerala,Kochi,P005,Technology,Keyboard,4.0,10517.64,2024,2024Q2,2024-04-01
ORD0851,2024-04-27,R01,North,Punjab,Ludhiana,P011,Office Supplies,Pen Set,4.0,1031.85,2024,2024Q2,2024-04-01
ORD0860,2024-04-27,R02,South,Karnataka,Bengaluru,P004,Technology,Monitor,1.0,16696.75,2024,2024Q2,2024-04-01
ORD0036,2024-04-28,R02,South,Kerala,Kochi,P006,Technology,Printer,7.0,90832.83,2024,2024Q2,2024-04-01
ORD0391,2024-04-28,R04,West,Gujarat,Ahmedabad,P008,Furniture,Office Desk,7.0,110924.73,2024,2024Q2,2024-04-01
ORD0270,2024-04-30,R03,East,Bihar,Patna,P006,Technology,Printer,5.0,50378.86,2024,2024Q2,2024-04-01
ORD0162,2024-05-01,R03,East,West Bengal,Kolkata,P011,Office Supplies,Pen Set,1.0,209.74,2024,2024Q2,2024-04-01
ORD0704,2024-05-01,R03,East,Odisha,Bhubaneswar,P001,Technology,Laptop,1.0,55052.93,2024,2024Q2,2024-04-01
ORD0964,2024-05-01,R02,South,Telangana,Hyderabad,P005,Technology,Keyboard,5.0,11996.95,2024,2024Q2,2024-04-01
ORD0826,2024-05-03,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,2.0,35606.49,2024,2024Q2,2024-04-01
ORD0879,2024-05-03,R04,West,Maharashtra,Mumbai,P012,Office Supplies,File Folder,7.0,1334.79,2024,2024Q2,2024-04-01
ORD0898,2024-05-03,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,6.0,92731.56,2024,2024Q2,2024-04-01
ORD0109,2024-05-04,R03,East,Jharkhand,Ranchi,P011,Office Supplies,Pen Set,1.0,195.49,2024,2024Q2,2024-04-01
ORD0172,2024-05-07,R03,East,Jharkhand,Ranchi,P005,Technology,Keyboard,3.0,6899.47,2024,2024Q2,2024-04-01
ORD0834,2024-05-08,R01,North,Delhi,New Delhi,P003,Technology,Tablet,3.0,60528.3,2024,2024Q2,2024-04-01
ORD0498,2024-05-09,R04,West,Rajasthan,Jaipur,P002,Technology,Smartphone,1.0,29165.18,2024,2024Q2,2024-04-01
ORD0331,2024-05-10,R02,South,Tamil Nadu,Chennai,P006,Technology,Printer,1.0,13574.25,2024,2024Q2,2024-04-01
ORD0432,2024-05-10,R02,South,Karnataka,Bengaluru,P001,Technology,Laptop,3.0,196786.1675,2024,2024Q2,2024-04-01
ORD0952,2024-05-11,R01,North,Delhi,New Delhi,P002,Technology,Smartphone,5.0,136435.13,2024,2024Q2,2024-04-01
ORD0232,2024-05-12,R01,North,Delhi,New Delhi,P004,Technology,Monitor,2.0,32654.08,2024,2024Q2,2024-04-01
ORD0425,2024-05-12,R01,North,Haryana,Gurugram,P010,Office Supplies,Notebook,7.0,2434.28,2024,2024Q2,2024-04-01
ORD0276,2024-05-13,R01,North,Delhi,New Delhi,P005,Technology,Keyboard,6.0,15267.09,2024,2024Q2,2024-04-01
ORD0356,2024-05-15,R03,East,Jharkhand,Ranchi,P006,Technology,Printer,4.0,40778.8,2024,2024Q2,2024-04-01
ORD0026,2024-05-16,R04,West,Gujarat,Ahmedabad,P009,Furniture,Bookshelf,2.0,15485.32,2024,2024Q2,2024-04-01
ORD0888,2024-05-18,R01,North,Delhi,New Delhi,P011,Office Supplies,Pen Set,7.0,1677.84,2024,2024Q2,2024-04-01
ORD0152,2024-05-19,R04,West,Rajasthan,Jaipur,P010,Office Supplies,Notebook,7.0,2252.0,2024,2024Q2,2024-04-01
ORD0274,2024-05-21,R02,South,Karnataka,Bengaluru,P004,Technology,Monitor,5.0,80166.28,2024,2024Q2,2024-04-01
ORD0652,2024-05-21,R01,North,Delhi,New Delhi,P002,Technology,Smartphone,5.0,124959.79,2024,2024Q2,2024-04-01
ORD0061,2024-05-22,R04,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook,2.0,707.18,2024,2024Q2,2024-04-01
ORD0823,2024-05-22,R01,North,Delhi,New Delhi,P006,Technology,Printer,3.0,37248.65,2024,2024Q2,2024-04-01
ORD0260,2024-05-23,R02,South,Kerala,Kochi,P005,Technology,Keyboard,4.0,9388.1,2024,2024Q2,2024-04-01
ORD0786,2024-05-25,R02,South,Kerala,Kochi,P003,Technology,Tablet,7.0,142446.01,2024,2024Q2,2024-04-01
ORD0035,2024-05-26,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,6.0,68424.31,2024,2024Q2,2024-04-01
ORD0751,2024-05-27,R04,West,Rajasthan,Jaipur,P008,Furniture,Office Desk,2.0,30659.92,2024,2024Q2,2024-04-01
ORD0971,2024-05-27,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,5.0,1037.07,2024,2024Q2,2024-04-01
ORD0561,2024-05-28,R02,South,Telangana,Hyderabad,P001,Technology,Laptop,3.0,188657.21,2024,2024Q2,2024-04-01
ORD0758,2024-05-29,R03,East,Bihar,Patna,P005,Technology,Keyboard,6.0,11354.12,2024,2024Q2,2024-04-01
ORD0944,2024-05-29,R03,East,Bihar,Patna,P010,Office Supplies,Notebook,6.0,1752.86,2024,2024Q2,2024-04-01
ORD0319,2024-05-30,R02,South,Telangana,Hyderabad,P008,Furniture,Office Desk,1.0,14243.15,2024,2024Q2,2024-04-01
ORD0014,2024-05-31,R04,West,Goa,Panaji,P008,Furniture,Office Desk,5.0,77205.33,2024,2024Q2,2024-04-01
ORD0909,2024-06-01,R03,East,Jharkhand,Ranchi,P005,Technology,Keyboard,5.0,10277.98,2024,2024Q2,2024-04-01
ORD0224,2024-06-02,R02,South,Tamil Nadu,Chennai,P002,Technology,Smartphone,6.0,196786.1675,2024,2024Q2,2024-04-01
ORD0854,2024-06-02,R02,South,Kerala,Kochi,P001,Technology,Laptop,3.0,196786.1675,2024,2024Q2,2024-04-01
ORD0089,2024-06-05,R03,East,West Bengal,Kolkata,P007,Furniture,Office Chair,4.0,32885.32,2024,2024Q2,2024-04-01
ORD0193,2024-06-05,R01,North,Punjab,Ludhiana,P008,Furniture,Office Desk,2.0,30326.2,2024,2024Q2,2024-04-01
ORD0642,2024-06-06,R03,East,Odisha,Bhubaneswar,P005,Technology,Keyboard,1.0,2074.48,2024,2024Q2,2024-04-01
ORD0916,2024-06-06,R01,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Pen Set,7.0,1873.32,2024,2024Q2,2024-04-01
ORD0122,2024-06-07,R01,North,Haryana,Gurugram,P006,Technology,Printer,4.0,48431.15,2024,2024Q2,2024-04-01
ORD0557,2024-06-07,R04,West,Goa,Panaji,P004,Technology,Monitor,5.0,79036.5,2024,2024Q2,2024-04-01
ORD0794,2024-06-07,R03,East,Bihar,Patna,P012,Office Supplies,File Folder,5.0,736.16,2024,2024Q2,2024-04-01
ORD0138,2024-06-09,R04,West,Maharashtra,Mumbai,P006,Technology,Printer,4.0,50389.99,2024,2024Q2,2024-04-01
ORD0190,2024-06-12,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,1.0,198.27,2024,2024Q2,2024-04-01
ORD0846,2024-06-12,R02,South,Tamil Nadu,Chennai,P011,Office Supplies,Pen Set,7.0,1968.32,2024,2024Q2,2024-04-01
ORD0925,2024-06-13,R02,South,Kerala,Kochi,P001,Technology,Laptop,1.0,71114.32,2024,2024Q2,2024-04-01
ORD0883,2024-06-15,R04,West,Goa,Panaji,P006,Technology,Printer,1.0,12198.98,2024,2024Q2,2024-04-01
ORD0185,2024-06-21,R01,North,Uttar Pradesh,Lucknow,P004,Technology,Monitor,3.0,48551.39,2024,2024Q2,2024-04-01
ORD0393,2024-06-23,R02,South,Karnataka,Bengaluru,P006,Technology,Printer,3.0,42281.12,2024,2024Q2,2024-04-01
ORD0464,2024-06-23,R02,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook,6.0,2586.6,2024,2024Q2,2024-04-01
ORD0537,2024-06-24,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,1.0,221.51,2024,2024Q2,2024-04-01
ORD0194,2024-06-25,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,1.0,244.74,2024,2024Q2,2024-04-01
ORD0572,2024-06-26,R01,North,Punjab,Ludhiana,P002,Technology,Smartphone,7.0,196786.1675,2024,2024Q2,2024-04-01
ORD0674,2024-06-27,R04,West,Maharashtra,Mumbai,P012,Office Supplies,File Folder,7.0,1274.38,2024,2024Q2,2024-04-01
ORD0747,2024-06-29,R01,North,Punjab,Ludhiana,P003,Technology,Tablet,1.0,22905.75,2024,2024Q2,2024-04-01
ORD0051,2024-07-01,R04,West,Gujarat,Ahmedabad,P012,Office Supplies,File Folder,4.0,724.46,2024,2024Q3,2024-07-01
ORD0057,2024-07-01,R02,South,Telangana,Hyderabad,P012,Office Supplies,File Folder,1.0,202.38,2024,2024Q3,2024-07-01
ORD0817,2024-07-01,R02,South,Tamil Nadu,Chennai,P003,Technology,Tablet,2.0,51688.8,2024,2024Q3,2024-07-01
ORD0003,2024-07-02,R01,North,Uttar Pradesh,Lucknow,P006,Technology,Printer,3.0,42223.73,2024,2024Q3,2024-07-01
ORD0325,2024-07-02,R01,North,Haryana,Gurugram,P002,Technology,Smartphone,6.0,168892.63,2024,2024Q3,2024-07-01
ORD0902,2024-07-02,R04,West,Goa,Panaji,P001,Technology,Laptop,2.0,133973.15,2024,2024Q3,2024-07-01
ORD0132,2024-07-03,R01,North,Punjab,Ludhiana,P005,Technology,Keyboard,7.0,19974.19,2024,2024Q3,2024-07-01
ORD0511,2024-07-03,R02,South,Telangana,Hyderabad,P010,Office Supplies,Notebook,5.0,2126.0,2024,2024Q3,2024-07-01
ORD0600,2024-07-06,R02,South,Karnataka,Bengaluru,P003,Technology,Tablet,1.0,24736.18,2024,2024Q3,2024-07-01
ORD0079,2024-07-07,R01,North,Haryana,Gurugram,P005,Technology,Keyboard,3.0,7436.18,2024,2024Q3,2024-07-01
ORD0336,2024-07-07,R01,North,Haryana,Gurugram,P010,Office Supplies,Notebook,4.0,1462.51,2024,2024Q3,2024-07-01
ORD0692,2024-07-08,R01,North,Punjab,Ludhiana,P012,Office Supplies,File Folder,4.0,770.07,2024,2024Q3,2024-07-01
ORD0522,2024-07-09,R03,East,Odisha,Bhubaneswar,P004,Technology,Monitor,3.0,42195.57,2024,2024Q3,2024-07-01
ORD0363,2024-07-10,R03,East,Jharkhand,Ranchi,P003,Technology,Tablet,6.0,123066.53,2024,2024Q3,2024-07-01
ORD0677,2024-07-10,R03,East,West Bengal,Kolkata,P006,Technology,Printer,7.0,74858.85,2024,2024Q3,2024-07-01
ORD0056,2024-07-11,R02,South,Tamil Nadu,Chennai,P006,Technology,Printer,5.0,76328.8,2024,2024Q3,2024-07-01
ORD0890,2024-07-14,R02,South,Kerala,Kochi,P012,Office Supplies,File Folder,5.0,1003.02,2024,2024Q3,2024-07-01
ORD0514,2024-07-15,R02,South,Tamil Nadu,Chennai,P011,Office Supplies,Pen Set,3.0,829.58,2024,2024Q3,2024-07-01
ORD0973,2024-07-15,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,1.0,18073.66,2024,2024Q3,2024-07-01
ORD0733,2024-07-17,R02,South,Karnataka,Bengaluru,P009,Furniture,Bookshelf,5.0,36408.69,2024,2024Q3,2024-07-01
ORD0809,2024-07-17,R02,South,Karnataka,Bengaluru,P002,Technology,Smartphone,2.0,57236.27,2024,2024Q3,2024-07-01
ORD0961,2024-07-17,R03,East,Jharkhand,Ranchi,P008,Furniture,Office Desk,5.0,67454.69,2024,2024Q3,2024-07-01
ORD0069,2024-07-19,R01,North,Haryana,Gurugram,P008,Furniture,Office Desk,5.0,72958.97,2024,2024Q3,2024-07-01
ORD0146,2024-07-20,R02,South,Telangana,Hyderabad,P007,Furniture,Office Chair,1.0,34963.75,2024,2024Q3,2024-07-01
ORD0428,2024-07-20,R04,West,Maharashtra,Mumbai,P004,Technology,Monitor,6.0,102043.13,2024,2024Q3,2024-07-01
ORD0586,2024-07-20,R01,North,Punjab,Ludhiana,P001,Technology,Laptop,6.0,196786.1675,2024,2024Q3,2024-07-01
ORD0090,2024-07-21,R04,West,Goa,Panaji,P010,Office Supplies,Notebook,4.0,1560.25,2024,2024Q3,2024-07-01
ORD0488,2024-07-22,R01,North,Haryana,Gurugram,P012,Office Supplies,File Folder,7.0,1160.09,2024,2024Q3,2024-07-01
ORD0878,2024-07-22,R03,East,Odisha,Bhubaneswar,P004,Technology,Monitor,7.0,106404.36,2024,2024Q3,2024-07-01
ORD0267,2024-07-23,R02,South,Kerala,Kochi,P012,Office Supplies,File Folder,3.0,624.17,2024,2024Q3,2024-07-01
ORD0636,2024-07-23,R02,South,Tamil Nadu,Chennai,P006,Technology,Printer,3.0,39392.17,2024,2024Q3,2024-07-01
ORD0088,2024-07-24,R03,East,West Bengal,Kolkata,P002,Technology,Smartphone,5.0,118148.19,2024,2024Q3,2024-07-01
ORD0310,2024-07-25,R01,North,Delhi,New Delhi,P006,Technology,Printer,2.0,23705.62,2024,2024Q3,2024-07-01
ORD0495,2024-07-25,R02,South,Kerala,Kochi,P012,Office Supplies,File Folder,6.0,1125.46,2024,2024Q3,2024-07-01
ORD0112,2024-07-26,R02,South,Tamil Nadu,Chennai,P009,Furniture,Bookshelf,7.0,55761.68,2024,2024Q3,2024-07-01
ORD0651,2024-07-26,R02,South,Telangana,Hyderabad,P009,Furniture,Bookshelf,4.0,32825.45,2024,2024Q3,2024-07-01
ORD0710,2024-07-26,R03,East,Odisha,Bhubaneswar,P004,Technology,Monitor,3.0,39313.97,2024,2024Q3,2024-07-01
ORD0434,2024-07-29,R04,West,Rajasthan,Jaipur,P004,Technology,Monitor,7.0,128717.76,2024,2024Q3,2024-07-01
ORD0569,2024-07-29,R04,West,Rajasthan,Jaipur,P011,Office Supplies,Pen Set,7.0,1716.15,2024,2024Q3,2024-07-01
ORD0125,2024-07-30,R02,South,Kerala,Kochi,P008,Furniture,Office Desk,3.0,48462.61,2024,2024Q3,2024-07-01
ORD0254,2024-07-30,R02,South,Kerala,Kochi,P012,Office Supplies,File Folder,3.0,557.76,2024,2024Q3,2024-07-01
ORD0690,2024-07-30,R04,West,Rajasthan,Jaipur,P009,Furniture,Bookshelf,5.0,38386.68,2024,2024Q3,2024-07-01
ORD0845,2024-07-30,R01,North,Punjab,Ludhiana,P011,Office Supplies,Pen Set,4.0,1132.14,2024,2024Q3,2024-07-01
ORD0602,2024-07-31,R04,West,Maharashtra,Mumbai,P003,Technology,Tablet,4.0,91754.53,2024,2024Q3,2024-07-01
ORD0472,2024-08-01,R02,South,Karnataka,Bengaluru,P004,Technology,Monitor,1.0,16570.69,2024,2024Q3,2024-07-01
ORD0245,2024-08-02,R02,South,Telangana,Hyderabad,P005,Technology,Keyboard,4.0,10353.12,2024,2024Q3,2024-07-01
ORD0754,2024-08-02,R04,West,Gujarat,Ahmedabad,P009,Technology,Bookshelf,2.0,15966.23,2024,2024Q3,2024-07-01
ORD0963,2024-08-02,R01,North,Delhi,New Delhi,P004,Technology,Monitor,3.0,47055.14,2024,2024Q3,2024-07-01
ORD0188,2024-08-03,R04,West,Gujarat,Ahmedabad,P011,Office Supplies,Pen Set,2.0,524.31,2024,2024Q3,2024-07-01
ORD0369,2024-08-05,R01,North,Punjab,Ludhiana,P006,Technology,Printer,4.0,51601.92,2024,2024Q3,2024-07-01
ORD0209,2024-08-06,R02,South,Telangana,Hyderabad,P009,Furniture,Bookshelf,6.0,47342.36,2024,2024Q3,2024-07-01
ORD0686,2024-08-07,R01,North,Haryana,Gurugram,P011,Office Supplies,Pen Set,2.0,544.81,2024,2024Q3,2024-07-01
ORD0168,2024-08-08,R02,South,Telangana,Hyderabad,P005,Technology,Keyboard,1.0,2822.8,2024,2024Q3,2024-07-01
ORD0216,2024-08-08,R04,West,Rajasthan,Jaipur,P009,Furniture,Bookshelf,6.0,46511.48,2024,2024Q3,2024-07-01
ORD0700,2024-08-08,R03,East,Jharkhand,Ranchi,P005,Technology,Keyboard,5.0,12031.73,2024,2024Q3,2024-07-01
ORD0238,2024-08-09,R04,West,Rajasthan,Jaipur,P005,Technology,Keyboard,4.0,10310.21,2024,2024Q3,2024-07-01
ORD0714,2024-08-10,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,6.0,114742.64,2024,2024Q3,2024-07-01
ORD0665,2024-08-11,R02,South,Karnataka,Bengaluru,P007,Furniture,Office Chair,1.0,9401.74,2024,2024Q3,2024-07-01
ORD0633,2024-08-12,R04,West,Gujarat,Ahmedabad,P008,Furniture,Office Desk,5.0,81481.08,2024,2024Q3,2024-07-01
ORD0698,2024-08-13,R04,West,Gujarat,Ahmedabad,P005,Technology,Keyboard,6.0,14847.8,2024,2024Q3,2024-07-01
ORD0110,2024-08-14,R01,North,Punjab,Ludhiana,P007,Furniture,Office Chair,6.0,57206.23,2024,2024Q3,2024-07-01
ORD0603,2024-08-14,R02,South,Kerala,Kochi,P012,Office Supplies,File Folder,5.0,1103.27,2024,2024Q3,2024-07-01
ORD0353,2024-08-15,R04,West,Maharashtra,Mumbai,P009,Furniture,Bookshelf,6.0,50562.68,2024,2024Q3,2024-07-01
ORD0455,2024-08-15,R04,West,Goa,Panaji,P006,Technology,Printer,4.0,55962.27,2024,2024Q3,2024-07-01
ORD0886,2024-08-15,R04,West,Rajasthan,Jaipur,P007,Furniture,Office Chair,7.0,64607.69,2024,2024Q3,2024-07-01
ORD0418,2024-08-16,R01,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Pen Set,3.0,792.66,2024,2024Q3,2024-07-01
ORD0115,2024-08-18,R04,West,Rajasthan,Jaipur,P006,Technology,Printer,6.0,84240.8,2024,2024Q3,2024-07-01
ORD0483,2024-08-18,R01,North,Haryana,Gurugram,P006,Technology,Printer,5.0,65935.92,2024,2024Q3,2024-07-01
ORD0099,2024-08-19,R03,East,West Bengal,Kolkata,P009,Furniture,Bookshelf,1.0,6299.68,2024,2024Q3,2024-07-01
ORD0711,2024-08-19,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,4.0,51514.83,2024,2024Q3,2024-07-01
ORD0724,2024-08-19,R03,East,Bihar,Patna,P008,Furniture,Office Desk,7.0,83992.35,2024,2024Q3,2024-07-01
ORD0933,2024-08-19,R03,East,West Bengal,Kolkata,P010,Office Supplies,Notebook,7.0,2424.44,2024,2024Q3,2024-07-01
ORD0004,2024-08-20,R03,East,Odisha,Bhubaneswar,P010,Office Supplies,Notebook,4.0,1196.99,2024,2024Q3,2024-07-01
ORD0493,2024-08-20,R02,South,Kerala,Kochi,P007,Furniture,Office Chair,3.0,33064.44,2024,2024Q3,2024-07-01
ORD0029,2024-08-22,R02,South,Telangana,Hyderabad,P007,Furniture,Office Chair,2.0,21551.41,2024,2024Q3,2024-07-01
ORD0435,2024-08-23,R04,West,Gujarat,Ahmedabad,P003,Technology,Tablet,4.0,101829.6,2024,2024Q3,2024-07-01
ORD0638,2024-08-25,R02,South,Telangana,Hyderabad,P004,Technology,Monitor,4.0,71092.85,2024,2024Q3,2024-07-01
ORD0979,2024-08-27,R04,West,Gujarat,Ahmedabad,P005,Technology,Keyboard,3.0,7833.35,2024,2024Q3,2024-07-01
ORD0250,2024-08-28,R03,East,Jharkhand,Ranchi,P001,Technology,Laptop,7.0,196786.1675,2024,2024Q3,2024-07-01
ORD0684,2024-08-28,R03,East,West Bengal,Kolkata,P005,Technology,Keyboard,2.0,4505.44,2024,2024Q3,2024-07-01
ORD0525,2024-08-29,R01,North,Punjab,Ludhiana,P006,Technology,Printer,1.0,12143.9,2024,2024Q3,2024-07-01
ORD0171,2024-08-31,R01,North,Haryana,Gurugram,P003,Technology,Tablet,1.0,22433.75,2024,2024Q3,2024-07-01
ORD0585,2024-08-31,R04,West,Goa,Panaji,P005,Technology,Keyboard,4.0,9884.28,2024,2024Q3,2024-07-01
ORD0196,2024-09-02,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,4.0,817.94,2024,2024Q3,2024-07-01
ORD0458,2024-09-02,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,4.0,60030.94,2024,2024Q3,2024-07-01
ORD0655,2024-09-03,R01,North,Haryana,Gurugram,P011,Office Supplies,Pen Set,6.0,1680.66,2024,2024Q3,2024-07-01
ORD0840,2024-09-10,R03,East,Jharkhand,Ranchi,P006,Technology,Printer,5.0,58878.66,2024,2024Q3,2024-07-01
ORD0129,2024-09-11,R01,North,Delhi,New Delhi,P004,Technology,Monitor,3.0,45927.36,2024,2024Q3,2024-07-01
ORD0800,2024-09-11,R03,East,Bihar,Patna,P002,Technology,Smartphone,2.0,55691.74,2024,2024Q3,2024-07-01
ORD0149,2024-09-12,R02,South,Tamil Nadu,Chennai,P008,Furniture,Office Desk,1.0,15330.58,2024,2024Q3,2024-07-01
ORD0055,2024-09-13,R01,North,Haryana,Gurugram,P002,Technology,Smartphone,7.0,196786.1675,2024,2024Q3,2024-07-01
ORD0689,2024-09-13,R04,West,Maharashtra,Mumbai,P001,Technology,Laptop,7.0,196786.1675,2024,2024Q3,2024-07-01
ORD0819,2024-09-15,R03,East,Bihar,Patna,P009,Furniture,Bookshelf,5.0,34031.29,2024,2024Q3,2024-07-01
ORD0595,2024-09-21,R04,West,Maharashtra,Mumbai,P008,Furniture,Office Desk,1.0,16484.48,2024,2024Q3,2024-07-01
ORD0221,2024-09-23,R02,South,Tamil Nadu,Chennai,P008,Furniture,Office Desk,7.0,111971.65,2024,2024Q3,2024-07-01
ORD0546,2024-09-25,R04,West,Gujarat,Ahmedabad,P012,Office Supplies,File Folder,6.0,1086.23,2024,2024Q3,2024-07-01
ORD0972,2024-09-25,R04,West,Maharashtra,Mumbai,P001,Technology,Laptop,7.0,196786.1675,2024,2024Q3,2024-07-01
ORD0994,2024-09-25,R02,South,Kerala,Kochi,P003,Technology,Tablet,1.0,22857.09,2024,2024Q3,2024-07-01
ORD0075,2024-09-26,R04,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook,6.0,2361.77,2024,2024Q3,2024-07-01
ORD0777,2024-09-27,R03,East,West Bengal,Kolkata,P009,Furniture,Bookshelf,3.0,19697.84,2024,2024Q3,2024-07-01
ORD0085,2024-09-28,R01,North,Punjab,Ludhiana,P009,Furniture,Bookshelf,1.0,7896.17,2024,2024Q3,2024-07-01
ORD0969,2024-09-29,R01,North,Uttar Pradesh,Lucknow,P002,Technology,Smartphone,7.0,196786.1675,2024,2024Q3,2024-07-01
ORD0755,2024-09-30,R04,West,Maharashtra,Mumbai,P002,Technology,Smartphone,3.0,86331.68,2024,2024Q3,2024-07-01
ORD0255,2024-10-01,R03,East,Jharkhand,Ranchi,P011,Office Supplies,Pen Set,1.0,258.47,2024,2024Q4,2024-10-01
ORD0842,2024-10-04,R02,South,Kerala,Kochi,P004,Technology,Monitor,5.0,105493.95,2024,2024Q4,2024-10-01
ORD0123,2024-10-08,R03,East,Odisha,Bhubaneswar,P007,Furniture,Office Chair,5.0,48556.7,2024,2024Q4,2024-10-01
ORD0756,2024-10-11,R02,South,Karnataka,Bengaluru,P009,Furniture,Bookshelf,4.0,36325.36,2024,2024Q4,2024-10-01
ORD0922,2024-10-13,R01,North,Uttar Pradesh,Lucknow,P002,Technology,Smartphone,3.0,109321.54,2024,2024Q4,2024-10-01
ORD0306,2024-10-17,R01,North,Delhi,New Delhi,P003,Technology,Tablet,7.0,188262.2,2024,2024Q4,2024-10-01
