Order ID,Order Date,Region,Sales
ORD101717,2025-04-17,Asia,4015.56
ORD100984,2025-04-18,Europe,4192.52
ORD100934,2025-04-19,Africa,3350.59
ORD101130,2025-04-19,North America,4250.58
ORD101221,2025-04-19,Europe,3519.55
ORD100244,2025-04-20,North America,6456.66
ORD100824,2025-04-20,Asia,4060.61
ORD101089,2025-04-20,South America,3964.71
ORD101205,2025-04-20,Europe,4859.73
ORD101255,2025-04-20,Australia,3498.59
ORD101887,2025-04-20,North America,3193.48
ORD100502,2025-04-21,Australia,2503.05
ORD100771,2025-04-21,Asia,3359.45
ORD100986,2025-04-21,Australia,4141.74
ORD101812,2025-04-21,Africa,2842.08
ORD100652,2025-04-22,Europe,4998.0
ORD101398,2025-04-22,North America,7874.52
ORD101438,2025-04-22,South America,2032.85
ORD101723,2025-04-22,Europe,4492.04
ORD100003,2025-04-23,North America,1211.24
ORD100123,2025-04-23,Africa,2043.81
ORD101224,2025-04-23,North America,5725.9
ORD100842,2025-04-24,Asia,5612.93
ORD100730,2025-04-25,Europe,4046.84
ORD101277,2025-04-25,Asia,3886.38
ORD101693,2025-04-25,Africa,3326.38
ORD101981,2025-04-25,Asia,2989.68
ORD101597,2025-04-26,North America,7284.23
ORD100255,2025-04-27,North America,4146.97
ORD100316,2025-04-27,South America,4479.33
ORD101959,2025-04-27,Europe,2710.19
ORD100156,2025-04-28,North America,5424.34
ORD100372,2025-04-28,Australia,7272.66
ORD100237,2025-04-29,North America,3469.71
ORD100446,2025-04-29,Asia,3138.12
ORD100162,2025-04-30,South America,5440.82
ORD100479,2025-04-30,Asia,1864.97
ORD101648,2025-04-30,Africa,2703.4
ORD100108,2025-05-01,Europe,6222.5
ORD100311,2025-05-01,Europe,4932.62
ORD100819,2025-05-01,Asia,3539.29
ORD100822,2025-05-01,Asia,4026.19
ORD100122,2025-05-03,North America,4543.09
ORD101049,2025-05-03,North America,4827.79
ORD100080,2025-05-04,Europe,4057.55
ORD100859,2025-05-04,Europe,6594.76
ORD101132,2025-05-04,South America,3782.88
ORD101613,2025-05-04,Asia,4325.52
ORD100283,2025-05-05,Asia,4861.46
ORD100641,2025-05-05,South America,3527.01
ORD100736,2025-05-05,South America,1851.74
ORD101306,2025-05-05,Europe,4498.59
ORD101427,2025-05-05,North America,8046.03
ORD100312,2025-05-06,Australia,4429.75
ORD101813,2025-05-07,South America,3854.47
ORD101071,2025-05-08,Africa,4880.62
ORD101274,2025-05-08,Africa,3007.43
ORD101329,2025-05-08,Asia,5647.38
ORD101424,2025-05-08,North America,6428.78
ORD100049,2025-05-10,Africa,4298.0
ORD100257,2025-05-10,South America,2227.05
ORD100416,2025-05-10,Africa,3453.02
ORD101298,2025-05-10,North America,6892.55
ORD101668,2025-05-10,North America,6281.23
ORD100711,2025-05-11,South America,2947.41
ORD101327,2025-05-11,North America,4662.07
ORD100550,2025-05-12,Europe,5855.48
ORD100827,2025-05-12,Asia,2148.78
ORD100098,2025-05-13,Africa,2916.14
ORD101696,2025-05-13,North America,4183.34
ORD101703,2025-05-13,Europe,3055.17
ORD101973,2025-05-13,North America,7006.31
ORD100060,2025-05-14,South America,3540.49
ORD100191,2025-05-14,Asia,4957.52
ORD101510,2025-05-14,Asia,4255.26
ORD100813,2025-05-15,South America,3230.39
ORD101780,2025-05-15,North America,6815.32
ORD100075,2025-05-16,Africa,3890.67
ORD100615,2025-05-16,Africa,3881.12
ORD100636,2025-05-16,Europe,5231.9
ORD100788,2025-05-16,South America,3646.57
ORD101062,2025-05-17,Europe,5375.24
ORD101547,2025-05-17,Australia,4325.12
ORD100587,2025-05-18,Europe,5445.98
ORD101149,2025-05-18,South America,4467.5
ORD101183,2025-05-19,Africa,2488.64
ORD100941,2025-05-20,North America,3435.46
ORD101614,2025-05-21,South America,884.45
ORD100422,2025-05-22,Asia,3884.43
ORD100666,2025-05-22,Africa,1509.05
ORD100008,2025-05-24,Europe,6715.75
ORD100175,2025-05-24,Asia,4458.69
ORD100184,2025-05-24,North America,4229.21
ORD100875,2025-05-24,Australia,4073.73
ORD100866,2025-05-25,Africa,3704.93
ORD101472,2025-05-25,Africa,2930.85
ORD100086,2025-05-26,South America,3981.67
ORD100204,2025-05-26,South America,4875.9
ORD100932,2025-05-26,Asia,2234.23
ORD101303,2025-05-26,Asia,5021.9
ORD101733,2025-05-26,Asia,5366.37
ORD100043,2025-05-27,South America,3920.54
ORD101348,2025-05-27,Africa,4183.1
ORD100982,2025-05-28,Europe,1718.84
ORD101194,2025-05-28,North America,6670.65
ORD101595,2025-05-28,Europe,4843.06
ORD100223,2025-05-29,Africa,2347.76
ORD100110,2025-05-30,North America,3904.45
ORD101064,2025-05-30,North America,6672.98
ORD101041,2025-05-31,Europe,6790.62
ORD101539,2025-05-31,North America,4107.68
ORD101600,2025-06-01,Australia,5859.3
ORD100541,2025-06-02,Africa,3462.36
ORD100892,2025-06-02,South America,3268.31
ORD100906,2025-06-02,Asia,3916.32
ORD101045,2025-06-02,Australia,3622.81
ORD101317,2025-06-02,North America,7334.0
ORD101894,2025-06-03,Asia,3755.05
ORD101077,2025-06-04,Australia,5173.59
ORD101522,2025-06-04,Asia,5010.18
ORD101197,2025-06-05,North America,3777.13
ORD101276,2025-06-05,North America,6833.82
ORD100430,2025-06-06,Asia,4559.47
ORD100015,2025-06-08,Europe,5144.14
ORD100177,2025-06-08,Asia,3321.18
ORD100212,2025-06-08,Africa,2665.87
ORD100774,2025-06-08,Africa,2850.0
ORD101332,2025-06-08,Europe,3735.56
ORD101675,2025-06-08,Asia,5861.66
ORD100236,2025-06-09,North America,3863.82
ORD101750,2025-06-09,North America,4292.58
ORD100395,2025-06-10,Africa,3053.87
ORD101208,2025-06-10,Asia,4124.08
ORD101903,2025-06-10,North America,4131.08
ORD100225,2025-06-11,North America,4816.38
ORD100697,2025-06-11,North America,6118.45
ORD100727,2025-06-11,Europe,4605.55
ORD101641,2025-06-11,South America,4041.17
ORD100174,2025-06-12,South America,4364.42
ORD100461,2025-06-12,South America,2544.53
ORD100681,2025-06-12,South America,3132.85
ORD100793,2025-06-12,North America,7219.46
ORD101119,2025-06-12,North America,5055.55
ORD101137,2025-06-13,Europe,1746.72
ORD100676,2025-06-14,Australia,4758.88
ORD101598,2025-06-14,Europe,5770.26
ORD101670,2025-06-14,Asia,4234.89
ORD100318,2025-06-15,North America,6873.49
ORD100713,2025-06-15,Australia,2286.78
ORD101785,2025-06-15,North America,4678.74
ORD101879,2025-06-15,Asia,3834.43
ORD100731,2025-06-16,Australia,4243.7
ORD100317,2025-06-17,Asia,4523.74
ORD100760,2025-06-17,Australia,1782.88
ORD100737,2025-06-18,Africa,3114.97
ORD101033,2025-06-18,Europe,3564.25
ORD101724,2025-06-18,Europe,3482.54
ORD101218,2025-06-19,Australia,3467.66
ORD101009,2025-06-20,North America,4756.88
ORD101232,2025-06-20,South America,3372.63
ORD101573,2025-06-20,South America,5214.38
ORD101714,2025-06-20,North America,5114.41
ORD100013,2025-06-21,Asia,4573.5
ORD100662,2025-06-21,Asia,3846.58
ORD100886,2025-06-21,Europe,6609.73
ORD101349,2025-06-21,North America,1502.91
ORD101591,2025-06-21,South America,3675.53
ORD101860,2025-06-21,Asia,5182.6
ORD100215,2025-06-22,Europe,4453.28
ORD100377,2025-06-22,South America,3152.55
ORD100557,2025-06-22,Australia,3640.91
ORD100631,2025-06-22,Asia,4095.47
ORD101002,2025-06-22,Asia,4777.37
ORD100471,2025-06-23,Australia,5048.63
ORD100739,2025-06-23,Asia,4934.14
ORD100757,2025-06-23,North America,7165.85
ORD100805,2025-06-23,South America,5156.81
ORD101602,2025-06-23,South America,3592.21
ORD100432,2025-06-24,Asia,4884.77
ORD100603,2025-06-24,South America,2253.59
ORD101281,2025-06-24,Europe,4428.6
ORD101282,2025-06-24,North America,5025.16
ORD101449,2025-06-24,Asia,4676.3
ORD101861,2025-06-24,Europe,4476.08
ORD101036,2025-06-26,South America,2977.0
ORD101394,2025-06-26,North America,6721.61
ORD101722,2025-06-26,Africa,3122.21
ORD101966,2025-06-26,Asia,4671.04
ORD100059,2025-06-27,Asia,6259.39
ORD101139,2025-06-27,South America,3441.42
ORD101513,2025-06-27,North America,3630.82
ORD101742,2025-06-27,Africa,3231.4
ORD101845,2025-06-27,North America,3298.49
ORD100062,2025-06-28,Asia,3715.58
ORD100878,2025-06-28,Europe,4944.59
ORD100378,2025-06-29,Africa,2574.82
ORD100391,2025-06-29,Australia,4750.48
ORD100512,2025-06-29,North America,6810.35
ORD101899,2025-06-30,Asia,1955.44
ORD100360,2025-07-01,North America,4479.65
ORD100463,2025-07-01,North America,6075.19
ORD100895,2025-07-01,Europe,4897.54
ORD101234,2025-07-02,Australia,2657.75
ORD101984,2025-07-02,Asia,2218.2
ORD101378,2025-07-03,Asia,4692.86
ORD101667,2025-07-03,Africa,4587.99
ORD100493,2025-07-04,Asia,4751.81
ORD101065,2025-07-04,Europe,4283.51
ORD101790,2025-07-04,Europe,4534.51
ORD101995,2025-07-05,Asia,4688.78
ORD101098,2025-07-06,Asia,2825.94
ORD100247,2025-07-07,Asia,4757.55
ORD101073,2025-07-07,Europe,4203.9
ORD100042,2025-07-08,South America,3720.08
ORD100234,2025-07-08,South America,2716.93
ORD101674,2025-07-08,Asia,3026.32
ORD100051,2025-07-09,South America,3861.36
ORD101301,2025-07-09,Australia,5437.27
ORD101868,2025-07-09,Asia,4330.42
ORD100014,2025-07-10,Australia,5647.25
ORD101204,2025-07-10,North America,7213.46
ORD100742,2025-07-11,Europe,2847.01
ORD101134,2025-07-11,Australia,3000.08
ORD101275,2025-07-11,Africa,3745.67
ORD101671,2025-07-11,Asia,4971.11
ORD100207,2025-07-12,Asia,6674.52
ORD100714,2025-07-12,Africa,4195.4
ORD100128,2025-07-13,South America,4787.88
ORD100489,2025-07-13,Africa,2903.12
ORD101822,2025-07-13,South America,5399.23
ORD100423,2025-07-14,Asia,1044.6
ORD100657,2025-07-14,North America,4403.56
ORD100089,2025-07-15,Asia,6107.49
ORD100320,2025-07-15,Africa,1819.66
ORD101148,2025-07-15,Australia,5109.58
ORD101775,2025-07-16,South America,3248.62
ORD100645,2025-07-17,North America,5470.89
ORD100911,2025-07-17,North America,7894.27
ORD101061,2025-07-17,Australia,3146.16
ORD100173,2025-07-18,Europe,4657.52
ORD100370,2025-07-18,Europe,5809.97
ORD100864,2025-07-18,Asia,2301.85
ORD101058,2025-07-18,Asia,4641.26
ORD101691,2025-07-18,Australia,4823.97
ORD101825,2025-07-18,Australia,4832.99
ORD101870,2025-07-18,North America,5179.13
ORD100002,2025-07-19,Asia,3390.72
ORD101278,2025-07-19,North America,5249.76
ORD101558,2025-07-19,Europe,6866.3
ORD100734,2025-07-20,Europe,4612.3
ORD101339,2025-07-20,Asia,2996.42
ORD100836,2025-07-21,North America,6550.51
ORD101611,2025-07-21,Africa,2187.89
ORD100050,2025-07-22,Europe,4348.04
ORD100402,2025-07-22,North America,5281.84
ORD100815,2025-07-22,Africa,3756.0
ORD101242,2025-07-22,North America,3640.76
ORD101469,2025-07-22,Asia,3739.43
ORD101914,2025-07-22,South America,4509.59
ORD100210,2025-07-23,Europe,4306.94
ORD100598,2025-07-23,North America,7473.09
ORD100602,2025-07-23,North America,5886.14
ORD101313,2025-07-23,Europe,4565.28
ORD101441,2025-07-23,Australia,5834.49
ORD101731,2025-07-23,North America,4188.58
ORD100107,2025-07-24,North America,5095.17
ORD100112,2025-07-24,Europe,4858.7
ORD100766,2025-07-24,North America,3653.66
ORD101498,2025-07-24,North America,5122.6
ORD100025,2025-07-25,South America,3714.71
ORD100806,2025-07-25,South America,2921.65
ORD101212,2025-07-25,Asia,6009.71
ORD100278,2025-07-26,North America,5260.0
ORD100690,2025-07-26,Europe,3462.15
ORD101416,2025-07-26,North America,5792.78
ORD101726,2025-07-26,South America,2974.02
ORD100160,2025-07-27,South America,4544.88
ORD100476,2025-07-27,Asia,4894.09
ORD100613,2025-07-27,South America,2945.75
ORD100918,2025-07-27,South America,4195.84
ORD100016,2025-07-28,North America,6257.1
ORD100725,2025-07-28,Asia,6606.18
ORD100955,2025-07-28,Australia,3448.34
ORD100106,2025-07-29,South America,2758.47
ORD100249,2025-07-29,Africa,1741.65
ORD100990,2025-07-29,North America,3596.04
ORD101430,2025-07-29,South America,3227.34
ORD100213,2025-07-30,Asia,4748.28
ORD101461,2025-07-31,Africa,2224.54
ORD101414,2025-08-01,Asia,3223.92
ORD100559,2025-08-02,Asia,3149.8
ORD100639,2025-08-02,Europe,5611.02
ORD100261,2025-08-03,North America,3481.05
ORD101133,2025-08-03,Australia,4353.49
ORD101254,2025-08-03,Asia,4781.03
ORD101617,2025-08-03,North America,4007.43
ORD101980,2025-08-03,Africa,3299.8
ORD101986,2025-08-03,Europe,4962.19
ORD100071,2025-08-04,Africa,1699.82
ORD100135,2025-08-04,Australia,4375.3
ORD100692,2025-08-04,Australia,3830.25
ORD100745,2025-08-04,South America,4215.73
ORD101684,2025-08-04,Asia,913.93
ORD100105,2025-08-05,North America,5060.39
ORD100484,2025-08-05,North America,5367.63
ORD101736,2025-08-06,Asia,6530.85
ORD100716,2025-08-07,South America,4978.34
ORD101012,2025-08-07,Europe,6193.32
ORD101578,2025-08-07,Africa,2779.6
ORD100591,2025-08-08,North America,2891.36
ORD100686,2025-08-08,Europe,5048.49
ORD100852,2025-08-08,Australia,5892.77
ORD100860,2025-08-08,Europe,4117.27
ORD101087,2025-08-08,Europe,4606.68
ORD101284,2025-08-08,South America,4819.2
ORD100596,2025-08-09,South America,2047.32
ORD101199,2025-08-09,Europe,3612.72
ORD101260,2025-08-09,Europe,5342.26
ORD100428,2025-08-10,North America,5118.54
ORD100472,2025-08-10,North America,2993.15
ORD100551,2025-08-10,North America,7107.42
ORD100092,2025-08-11,Asia,4094.83
ORD100103,2025-08-11,Africa,3408.93
ORD100654,2025-08-11,North America,3709.57
ORD101749,2025-08-11,Asia,4421.49
ORD100291,2025-08-13,Asia,2079.68
ORD100336,2025-08-13,Africa,2737.04
ORD100837,2025-08-13,North America,6292.62
ORD101001,2025-08-13,Africa,3923.31
ORD101334,2025-08-13,North America,4036.17
ORD100227,2025-08-14,Asia,3459.34
ORD101219,2025-08-14,Australia,5488.33
ORD100885,2025-08-17,Europe,4836.14
ORD101574,2025-08-17,Africa,3629.62
ORD100166,2025-08-18,Africa,4691.13
ORD101426,2025-08-18,South America,3148.55
ORD100514,2025-08-19,South America,3175.29
ORD101535,2025-08-19,Australia,3556.09
ORD101843,2025-08-19,Asia,5160.87
ORD100741,2025-08-20,Europe,2110.83
ORD101965,2025-08-20,Europe,6216.64
ORD101964,2025-08-21,Asia,5040.03
ORD100849,2025-08-22,Europe,2214.08
ORD100867,2025-08-22,Australia,3845.5
ORD100149,2025-08-23,Asia,2965.0
ORD101025,2025-08-23,Asia,5483.82
ORD101231,2025-08-23,Europe,2867.03
ORD100028,2025-08-24,Europe,2965.41
ORD101264,2025-08-24,North America,5612.47
ORD101587,2025-08-24,Europe,2360.41
ORD100524,2025-08-25,South America,3838.21
ORD100433,2025-08-26,North America,3333.62
ORD100605,2025-08-26,Europe,4168.61
ORD100794,2025-08-26,South America,3830.29
ORD101603,2025-08-26,Asia,4741.07
ORD101923,2025-08-26,North America,6964.31
ORD100038,2025-08-27,Europe,5924.13
ORD100302,2025-08-27,Asia,3716.38
ORD101040,2025-08-27,South America,3836.47
ORD101987,2025-08-27,North America,6616.39
ORD100553,2025-08-28,Europe,5992.81
ORD101971,2025-08-28,Asia,4520.25
ORD100334,2025-08-29,Australia,897.62
ORD100482,2025-08-29,North America,3589.9
ORD100388,2025-08-30,Europe,2531.14
ORD100545,2025-08-30,Asia,4031.72
ORD100084,2025-08-31,Africa,2469.99
ORD100090,2025-08-31,Asia,4783.92
ORD100101,2025-08-31,North America,5719.98
ORD100582,2025-09-01,Europe,5059.5
ORD100611,2025-09-01,Europe,5121.05
ORD101933,2025-09-01,Asia,4404.16
ORD101097,2025-09-02,North America,5485.95
ORD101865,2025-09-02,Europe,5689.87
ORD100589,2025-09-03,Europe,4651.95
ORD100816,2025-09-03,Asia,3424.78
ORD101080,2025-09-03,North America,6200.2
ORD101650,2025-09-03,Africa,3124.93
ORD100868,2025-09-04,North America,4735.38
ORD101016,2025-09-04,Asia,4233.23
ORD100019,2025-09-05,North America,6299.08
ORD101086,2025-09-05,Europe,4186.58
ORD101659,2025-09-05,North America,7450.83
ORD101961,2025-09-05,Africa,2299.78
ORD101969,2025-09-05,Asia,4384.99
ORD100459,2025-09-06,Australia,2014.55
ORD100513,2025-09-06,Asia,3903.98
ORD100963,2025-09-06,Asia,2375.41
ORD101125,2025-09-06,Europe,5518.94
ORD101500,2025-09-06,Asia,4936.71
ORD100093,2025-09-07,Europe,4617.05
ORD101024,2025-09-07,Europe,3621.29
ORD100590,2025-09-08,North America,4745.34
ORD101093,2025-09-08,Asia,3138.45
ORD101126,2025-09-08,Europe,5358.29
ORD100723,2025-09-09,South America,3950.72
ORD101144,2025-09-09,Africa,805.76
ORD101599,2025-09-09,Australia,4216.83
ORD100361,2025-09-10,South America,4158.39
ORD100775,2025-09-10,Asia,5018.72
ORD100865,2025-09-10,Asia,3029.26
ORD101844,2025-09-10,Europe,3505.17
ORD101884,2025-09-10,Europe,7022.57
ORD100477,2025-09-11,Asia,4251.43
ORD101163,2025-09-11,Europe,2327.17
ORD101657,2025-09-11,Europe,4009.57
ORD101863,2025-09-11,Europe,3465.64
ORD100650,2025-09-12,Africa,3065.9
ORD100856,2025-09-12,Australia,5845.1
ORD101548,2025-09-12,North America,5514.06
ORD100297,2025-09-13,North America,3084.79
ORD100780,2025-09-13,Asia,4122.92
ORD101007,2025-09-13,Asia,6082.47
ORD101158,2025-09-13,Europe,7532.18
ORD100560,2025-09-14,Africa,2763.11
ORD100882,2025-09-14,Asia,5683.09
ORD101150,2025-09-14,North America,5313.36
ORD101465,2025-09-14,North America,4523.82
ORD101856,2025-09-14,Australia,6063.47
ORD101896,2025-09-14,North America,7069.28
ORD100146,2025-09-15,Europe,2978.66
ORD101310,2025-09-15,Africa,2119.18
ORD101314,2025-09-15,North America,5513.54
ORD101552,2025-09-15,Asia,4371.15
ORD100643,2025-09-16,Asia,2014.89
ORD100835,2025-09-16,North America,5849.58
ORD101127,2025-09-16,Europe,4473.24
ORD101401,2025-09-16,Asia,5529.94
ORD100125,2025-09-17,Europe,3988.83
ORD100151,2025-09-17,North America,4439.37
ORD101347,2025-09-17,Africa,2194.89
ORD101560,2025-09-17,North America,4129.46
ORD100232,2025-09-18,Asia,3523.59
ORD100610,2025-09-18,Asia,4114.54
ORD101042,2025-09-18,South America,2926.31
ORD100006,2025-09-19,Europe,4083.18
ORD100037,2025-09-19,Europe,4558.17
ORD101292,2025-09-19,South America,2905.14
ORD101706,2025-09-19,Asia,3731.88
ORD101247,2025-09-20,Europe,3588.05
ORD100668,2025-09-21,North America,6609.77
ORD101419,2025-09-21,North America,3528.65
ORD101735,2025-09-21,Europe,5624.27
ORD101486,2025-09-22,Europe,5072.76
ORD101589,2025-09-22,Asia,4683.3
ORD100427,2025-09-23,North America,5441.13
ORD100829,2025-09-23,Australia,4729.25
ORD101509,2025-09-23,Asia,1701.47
ORD101521,2025-09-23,North America,5791.34
ORD101280,2025-09-24,Asia,4966.87
ORD101734,2025-09-24,Europe,6279.98
ORD101214,2025-09-25,Asia,4413.56
ORD101325,2025-09-25,Europe,6039.44
ORD100492,2025-09-26,Africa,5364.14
ORD100504,2025-09-26,Europe,3761.03
ORD101023,2025-09-26,North America,2283.9
ORD100921,2025-09-29,Asia,3880.56
ORD101658,2025-09-30,Asia,5321.61
ORD100396,2025-10-01,North America,4218.87
ORD100558,2025-10-01,Asia,2840.31
ORD101245,2025-10-01,Europe,5033.57
ORD101408,2025-10-01,Europe,1974.27
ORD101898,2025-10-01,North America,3284.39
ORD101943,2025-10-01,Africa,2626.78
ORD101824,2025-10-02,Australia,4083.68
ORD100781,2025-10-03,North America,5317.36
ORD100812,2025-10-04,Asia,7670.84
ORD101201,2025-10-04,North America,5096.16
ORD101716,2025-10-04,North America,5447.56
ORD101893,2025-10-04,Asia,3516.89
ORD101371,2025-10-05,Asia,3583.95
ORD101634,2025-10-05,Asia,600.07
ORD101713,2025-10-05,Europe,3524.03
ORD100517,2025-10-06,North America,5145.03
ORD101141,2025-10-06,Africa,4189.37
ORD101792,2025-10-06,North America,5559.78
ORD101815,2025-10-07,North America,3408.74
ORD100904,2025-10-08,North America,6041.79
ORD100375,2025-10-09,Australia,4668.78
ORD101004,2025-10-09,South America,4809.33
ORD101324,2025-10-10,North America,2670.31
ORD101375,2025-10-10,Europe,7294.07
ORD101752,2025-10-10,South America,2945.68
ORD100035,2025-10-11,Europe,3722.08
ORD100565,2025-10-11,Africa,3906.63
ORD101912,2025-10-11,North America,5137.09
ORD101606,2025-10-12,North America,3588.82
ORD101692,2025-10-12,Europe,6969.28
ORD100358,2025-10-13,Asia,4038.56
ORD100362,2025-10-13,Europe,3849.1
ORD100389,2025-10-13,Australia,3558.04
ORD101389,2025-10-13,South America,3700.94
ORD100048,2025-10-14,South America,3509.55
ORD100364,2025-10-15,North America,5843.88
ORD100579,2025-10-15,Australia,2377.93
ORD101304,2025-10-16,Asia,4546.03
ORD100304,2025-10-17,Europe,6013.36
ORD100828,2025-10-17,Asia,3765.28
ORD101384,2025-10-17,North America,6092.59
ORD101557,2025-10-17,North America,4733.73
ORD101632,2025-10-17,Asia,4903.45
ORD101878,2025-10-17,Europe,4686.53
ORD100095,2025-10-18,Asia,2664.65
ORD100740,2025-10-18,South America,4171.71
ORD101471,2025-10-18,Asia,6162.7
ORD100179,2025-10-20,North America,6969.74
ORD100220,2025-10-21,North America,5809.33
ORD100592,2025-10-21,North America,3859.82
ORD101037,2025-10-21,Australia,2770.08
ORD101315,2025-10-21,Europe,5245.05
ORD101428,2025-10-21,South America,3955.28
ORD101826,2025-10-21,South America,2605.12
ORD101206,2025-10-22,Asia,3084.98
ORD101732,2025-10-22,Europe,7846.67
ORD100067,2025-10-23,Europe,4169.65
ORD100345,2025-10-23,Australia,1595.93
ORD101108,2025-10-25,Australia,4000.66
ORD101287,2025-10-25,Africa,2675.39
ORD100202,2025-10-26,Asia,3666.09
ORD100843,2025-10-26,North America,3836.72
ORD101154,2025-10-26,Africa,2312.65
ORD101390,2025-10-26,North America,3022.32
ORD101569,2025-10-26,South America,4694.29
ORD100840,2025-10-27,South America,4023.73
ORD100943,2025-10-29,Europe,5117.45
ORD101708,2025-10-29,North America,7412.43
ORD101507,2025-10-30,Australia,2848.98
ORD100324,2025-10-31,South America,2947.36
ORD100529,2025-10-31,North America,3143.19
ORD100642,2025-10-31,North America,4314.22
ORD101354,2025-10-31,Asia,3440.19
ORD101951,2025-10-31,North America,4794.7
ORD100153,2025-11-01,North America,6276.46
ORD101170,2025-11-01,Asia,3363.14
ORD101948,2025-11-01,Africa,2545.3
ORD100669,2025-11-02,North America,8720.32
ORD100804,2025-11-02,South America,3108.08
ORD101103,2025-11-02,Africa,3135.8
ORD101530,2025-11-02,Asia,5607.94
ORD101564,2025-11-02,Asia,3723.85
ORD100715,2025-11-03,Europe,4093.75
ORD100969,2025-11-03,Asia,5097.68
ORD101081,2025-11-03,Europe,6819.0
ORD101705,2025-11-03,South America,2547.74
ORD100530,2025-11-04,Europe,2906.24
ORD100733,2025-11-04,South America,2005.39
ORD101006,2025-11-04,Africa,3057.2
ORD101972,2025-11-04,South America,5723.09
ORD100061,2025-11-05,Australia,6510.12
ORD100527,2025-11-05,Europe,5594.61
ORD101262,2025-11-06,Australia,5295.06
ORD101623,2025-11-06,North America,7563.94
ORD101679,2025-11-06,South America,5606.91
ORD101990,2025-11-06,Asia,4525.32
ORD100264,2025-11-07,Australia,2478.46
ORD100452,2025-11-07,Asia,4211.53
ORD100577,2025-11-07,Africa,2129.24
ORD100586,2025-11-07,Australia,3913.74
ORD101067,2025-11-07,Asia,2791.02
ORD100024,2025-11-08,Asia,4939.59
ORD100499,2025-11-08,Europe,6407.67
ORD101182,2025-11-08,Australia,3016.98
ORD100421,2025-11-09,South America,2787.84
ORD100438,2025-11-09,Asia,3992.78
ORD100862,2025-11-09,Australia,2286.96
ORD100693,2025-11-11,Europe,7204.48
ORD100722,2025-11-11,North America,6107.51
ORD101143,2025-11-11,South America,2768.78
ORD101273,2025-11-11,South America,3340.62
ORD101516,2025-11-11,Africa,4176.31
ORD101751,2025-11-11,North America,4295.25
ORD101533,2025-11-12,South America,4142.81
ORD101977,2025-11-12,South America,3504.4
ORD100470,2025-11-13,North America,4161.8
ORD100491,2025-11-13,North America,3775.39
ORD100409,2025-11-14,Africa,3641.86
ORD101443,2025-11-14,North America,1992.88
ORD101766,2025-11-14,Australia,5078.4
ORD100348,2025-11-15,Europe,6845.78
ORD100382,2025-11-15,North America,6783.33
ORD100680,2025-11-15,Asia,3602.35
ORD100754,2025-11-15,Africa,1981.32
ORD100764,2025-11-15,North America,4181.89
ORD100181,2025-11-16,South America,4385.77
ORD100286,2025-11-16,Australia,6339.63
ORD101447,2025-11-16,North America,3271.7
ORD100319,2025-11-17,South America,3554.91
ORD101689,2025-11-17,Europe,4546.01
ORD100081,2025-11-18,Europe,4752.84
ORD100936,2025-11-18,North America,5658.7
ORD101109,2025-11-18,Europe,4405.3
ORD101910,2025-11-18,Asia,2450.55
ORD101837,2025-11-19,Asia,6227.45
ORD101874,2025-11-19,Europe,7146.34
ORD101681,2025-11-20,Africa,2440.55
ORD100694,2025-11-22,South America,3646.68
ORD100926,2025-11-22,North America,4605.7
ORD100383,2025-11-23,Asia,5339.23
ORD100949,2025-11-23,North America,7248.03
ORD100571,2025-11-24,Europe,3066.66
ORD100640,2025-11-24,South America,3966.17
ORD100763,2025-11-24,North America,4050.12
ORD100965,2025-11-24,South America,5405.23
ORD101421,2025-11-25,North America,3067.64
ORD101727,2025-11-25,South America,2647.51
ORD100776,2025-11-26,Asia,4128.98
ORD101295,2025-11-26,Europe,7111.78
ORD100340,2025-11-27,Europe,4371.41
ORD100671,2025-11-27,Europe,6478.12
ORD101269,2025-11-27,South America,1594.92
ORD101832,2025-11-27,Asia,5751.63
ORD101930,2025-11-27,South America,4271.62
ORD101934,2025-11-27,Africa,2244.47
ORD100293,2025-11-28,Asia,3587.26
ORD100448,2025-11-29,Asia,4571.94
ORD101440,2025-11-29,South America,2454.61
ORD101784,2025-11-29,Europe,5718.73
ORD100274,2025-12-01,Asia,4877.55
ORD100684,2025-12-01,Europe,6134.77
ORD101054,2025-12-01,Africa,2055.86
ORD101083,2025-12-01,South America,3486.06
ORD100195,2025-12-02,Africa,3346.83
ORD100451,2025-12-02,Africa,2438.12
ORD100515,2025-12-02,Africa,3822.02
ORD100683,2025-12-02,South America,4468.65
ORD101376,2025-12-02,North America,5689.58
ORD101448,2025-12-02,Europe,7104.85
ORD101810,2025-12-02,North America,5047.43
ORD101939,2025-12-02,Europe,4832.27
ORD100649,2025-12-03,Australia,6143.56
ORD100751,2025-12-03,Asia,3760.26
ORD101223,2025-12-03,Europe,3879.11
ORD101700,2025-12-03,Africa,2246.99
ORD100200,2025-12-04,South America,3652.25
ORD100503,2025-12-04,Europe,5277.75
ORD100999,2025-12-04,Africa,3634.41
ORD101377,2025-12-04,Africa,1002.43
ORD100337,2025-12-05,North America,4008.27
ORD100853,2025-12-05,Asia,2836.35
ORD101210,2025-12-05,North America,5615.14
ORD101243,2025-12-05,Europe,3941.99
ORD101369,2025-12-05,Europe,6011.83
ORD100466,2025-12-07,South America,1726.89
ORD100609,2025-12-07,Europe,5053.38
ORD100064,2025-12-08,Asia,2843.1
ORD100797,2025-12-08,Asia,4597.4
